order_details_id,order_id,pizza_typecode,quantity,pizza_typeid
29337,12954,soppressata_s,1,61
29338,12955,pepperoni_m,1,38
29339,12955,prsc_argla_s,1,55
29340,12956,ckn_pesto_l,1,12
29341,12956,veggie_veg_m,1,95
29342,12957,ckn_alfredo_m,1,8
29343,12957,southw_ckn_s,1,13
29344,12958,soppressata_l,1,63
29345,12959,ital_veggie_m,1,80
29346,12960,classic_dlx_l,1,24
29347,12960,spinach_fet_m,1,92
29348,12961,cali_ckn_l,1,6
29349,12961,hawaiian_l,1,27
29350,12961,the_greek_xl,1,43
29351,12962,bbq_ckn_l,1,3
29352,12963,napolitana_s,1,31
29353,12964,hawaiian_l,1,27
29354,12964,pep_msh_pep_l,1,36
29355,12965,four_cheese_l,1,75
29356,12966,brie_carre_s,1,45
29357,12966,cali_ckn_m,1,5
29358,12966,spin_pesto_s,1,88
29359,12967,southw_ckn_l,1,15
29360,12968,cali_ckn_m,1,5
29361,12968,thai_ckn_l,1,18
29362,12969,spinach_fet_s,1,91
29363,12970,calabrese_l,1,48
29364,12971,hawaiian_m,1,26
29365,12972,bbq_ckn_m,1,2
29366,12973,hawaiian_m,1,26
29367,12973,thai_ckn_l,1,18
29368,12974,bbq_ckn_l,1,3
29369,12974,spinach_supr_l,1,69
29370,12975,hawaiian_s,1,25
29371,12975,thai_ckn_s,1,16
29372,12976,pepperoni_m,1,38
29373,12977,ital_veggie_l,1,81
29374,12978,four_cheese_m,1,74
29375,12978,sicilian_s,1,58
29376,12979,southw_ckn_s,1,13
29377,12980,big_meat_s,1,19
29378,12980,calabrese_l,1,48
29379,12980,classic_dlx_m,1,23
29380,12980,four_cheese_m,1,74
29381,12980,hawaiian_s,1,25
29382,12980,pepperoni_s,1,37
29383,12980,prsc_argla_s,1,55
29384,12980,spin_pesto_l,1,90
29385,12980,spinach_supr_s,1,67
29386,12980,thai_ckn_l,1,18
29387,12980,veggie_veg_m,1,95
29388,12981,calabrese_l,1,48
29389,12981,cali_ckn_l,1,6
29390,12981,ital_veggie_m,1,80
29391,12982,peppr_salami_m,1,53
29392,12983,cali_ckn_s,2,4
29393,12984,hawaiian_m,1,26
29394,12985,bbq_ckn_l,1,3
29395,12986,spin_pesto_s,1,88
29396,12987,ital_cpcllo_m,1,29
29397,12987,pepperoni_s,1,37
29398,12987,sicilian_l,1,60
29399,12988,hawaiian_s,1,25
29400,12989,cali_ckn_s,1,4
29401,12989,southw_ckn_m,1,14
29402,12990,classic_dlx_s,1,22
29403,12991,bbq_ckn_s,1,1
29404,12991,classic_dlx_s,1,22
29405,12992,thai_ckn_l,1,18
29406,12993,bbq_ckn_m,1,2
29407,12993,ckn_alfredo_l,1,9
29408,12993,ckn_alfredo_m,1,8
29409,12993,classic_dlx_l,1,24
29410,12993,four_cheese_l,1,75
29411,12993,four_cheese_m,1,74
29412,12993,mexicana_m,1,86
29413,12993,pepperoni_m,1,38
29414,12993,southw_ckn_m,1,14
29415,12993,spinach_supr_s,1,67
29416,12994,four_cheese_l,1,75
29417,12994,hawaiian_l,1,27
29418,12995,big_meat_s,1,19
29419,12996,spin_pesto_s,1,88
29420,12997,ital_supr_l,1,51
29421,12998,big_meat_s,1,19
29422,12998,thai_ckn_l,1,18
29423,12999,cali_ckn_l,1,6
29424,12999,five_cheese_l,1,72
29425,12999,ital_supr_l,1,51
29426,12999,pepperoni_s,1,37
29427,13000,spin_pesto_s,1,88
29428,13001,big_meat_s,1,19
29429,13001,ckn_pesto_m,1,11
29430,13001,ital_veggie_s,1,79
29431,13001,veggie_veg_m,1,95
29432,13002,spicy_ital_s,1,64
29433,13002,thai_ckn_l,1,18
29434,13003,bbq_ckn_m,1,2
29435,13004,cali_ckn_m,1,5
29436,13004,ckn_pesto_m,1,11
29437,13004,spinach_supr_s,1,67
29438,13005,four_cheese_m,1,74
29439,13006,bbq_ckn_m,1,2
29440,13007,ckn_alfredo_l,1,9
29441,13007,spicy_ital_l,1,66
29442,13007,thai_ckn_l,1,18
29443,13008,cali_ckn_l,1,6
29444,13008,prsc_argla_l,1,57
29445,13008,southw_ckn_l,1,15
29446,13009,big_meat_s,1,19
29447,13009,ital_supr_m,1,50
29448,13010,pepperoni_s,1,37
29449,13010,thai_ckn_s,1,16
29450,13011,calabrese_l,1,48
29451,13011,pepperoni_s,1,37
29452,13012,ital_supr_m,1,50
29453,13013,big_meat_s,1,19
29454,13013,cali_ckn_l,1,6
29455,13013,hawaiian_s,1,25
29456,13013,mediterraneo_l,1,84
29457,13014,cali_ckn_s,2,4
29458,13014,spicy_ital_l,1,66
29459,13014,the_greek_l,1,42
29460,13015,thai_ckn_l,1,18
29461,13016,ckn_pesto_l,1,12
29462,13016,spinach_fet_s,1,91
29463,13017,southw_ckn_l,1,15
29464,13017,spicy_ital_m,1,65
29465,13018,hawaiian_l,1,27
29466,13018,spicy_ital_m,1,65
29467,13019,four_cheese_l,1,75
29468,13019,mediterraneo_s,1,82
29469,13020,big_meat_s,1,19
29470,13020,hawaiian_m,1,26
29471,13020,pep_msh_pep_l,1,36
29472,13021,napolitana_l,1,33
29473,13021,spinach_supr_s,1,67
29474,13022,ital_supr_l,2,51
29475,13022,mexicana_l,1,87
29476,13022,mexicana_m,1,86
29477,13023,ckn_alfredo_l,1,9
29478,13023,hawaiian_m,1,26
29479,13023,spinach_fet_m,1,92
29480,13023,thai_ckn_m,1,17
29481,13024,ital_cpcllo_m,1,29
29482,13025,bbq_ckn_s,1,1
29483,13025,spicy_ital_l,1,66
29484,13026,bbq_ckn_m,1,2
29485,13027,mexicana_l,1,87
29486,13027,pep_msh_pep_s,1,34
29487,13028,mexicana_m,1,86
29488,13028,napolitana_l,1,33
29489,13029,big_meat_s,1,19
29490,13029,five_cheese_l,1,72
29491,13029,hawaiian_l,1,27
29492,13030,peppr_salami_l,1,54
29493,13030,sicilian_s,1,58
29494,13031,classic_dlx_m,1,23
29495,13031,hawaiian_s,1,25
29496,13031,veggie_veg_s,1,94
29497,13032,ckn_pesto_l,1,12
29498,13032,hawaiian_l,1,27
29499,13033,classic_dlx_m,1,23
29500,13033,pepperoni_s,1,37
29501,13034,big_meat_s,1,19
29502,13034,sicilian_s,1,58
29503,13035,big_meat_s,1,19
29504,13035,four_cheese_l,1,75
29505,13036,ckn_alfredo_s,1,7
29506,13036,napolitana_m,1,32
29507,13036,napolitana_s,1,31
29508,13036,peppr_salami_s,1,52
29509,13037,ckn_alfredo_l,1,9
29510,13037,soppressata_m,1,62
29511,13037,southw_ckn_s,1,13
29512,13038,bbq_ckn_m,1,2
29513,13038,ital_cpcllo_l,1,30
29514,13039,calabrese_m,1,47
29515,13039,pepperoni_m,1,38
29516,13040,cali_ckn_s,1,4
29517,13040,southw_ckn_s,1,13
29518,13041,hawaiian_s,1,25
29519,13042,big_meat_s,1,19
29520,13042,cali_ckn_m,1,5
29521,13042,four_cheese_m,1,74
29522,13043,southw_ckn_m,1,14
29523,13043,spinach_supr_s,1,67
29524,13044,southw_ckn_l,1,15
29525,13045,napolitana_l,1,33
29526,13046,mexicana_m,1,86
29527,13047,ital_cpcllo_l,1,30
29528,13047,mediterraneo_s,1,82
29529,13047,thai_ckn_l,1,18
29530,13048,bbq_ckn_m,1,2
29531,13048,the_greek_s,1,40
29532,13049,thai_ckn_s,1,16
29533,13050,napolitana_m,1,32
29534,13051,classic_dlx_s,1,22
29535,13051,thai_ckn_s,1,16
29536,13052,big_meat_s,1,19
29537,13052,brie_carre_s,1,45
29538,13052,ckn_pesto_s,1,10
29539,13052,spicy_ital_l,1,66
29540,13053,four_cheese_l,1,75
29541,13053,four_cheese_m,1,74
29542,13053,napolitana_l,1,33
29543,13053,southw_ckn_s,1,13
29544,13054,bbq_ckn_s,1,1
29545,13054,cali_ckn_s,1,4
29546,13054,hawaiian_l,1,27
29547,13054,ital_cpcllo_m,1,29
29548,13054,pepperoni_m,1,38
29549,13054,sicilian_m,1,59
29550,13054,spinach_fet_m,1,92
29551,13055,cali_ckn_l,1,6
29552,13055,classic_dlx_m,1,23
29553,13056,veggie_veg_s,1,94
29554,13057,big_meat_s,1,19
29555,13057,five_cheese_l,1,72
29556,13057,mediterraneo_s,1,82
29557,13058,hawaiian_l,1,27
29558,13059,pep_msh_pep_m,1,35
29559,13060,pep_msh_pep_l,1,36
29560,13060,peppr_salami_l,1,54
29561,13060,southw_ckn_l,1,15
29562,13061,pepperoni_l,1,39
29563,13061,veggie_veg_m,1,95
29564,13062,spinach_fet_m,1,92
29565,13063,ckn_alfredo_m,1,8
29566,13063,classic_dlx_s,1,22
29567,13063,pep_msh_pep_m,1,35
29568,13064,ckn_alfredo_s,1,7
29569,13064,prsc_argla_m,1,56
29570,13065,classic_dlx_l,1,24
29571,13066,spinach_fet_m,1,92
29572,13067,ckn_pesto_l,1,12
29573,13067,peppr_salami_m,1,53
29574,13068,ckn_alfredo_m,1,8
29575,13068,sicilian_s,1,58
29576,13068,spinach_fet_l,1,93
29577,13068,veggie_veg_m,1,95
29578,13069,mediterraneo_m,1,83
29579,13070,cali_ckn_l,1,6
29580,13070,ital_veggie_s,1,79
29581,13071,bbq_ckn_l,1,3
29582,13071,four_cheese_m,1,74
29583,13071,sicilian_m,1,59
29584,13072,mediterraneo_s,1,82
29585,13073,cali_ckn_m,1,5
29586,13073,the_greek_xl,1,43
29587,13074,ital_cpcllo_m,1,29
29588,13074,mexicana_m,1,86
29589,13075,calabrese_m,1,47
29590,13075,cali_ckn_m,1,5
29591,13075,ckn_pesto_s,1,10
29592,13075,ital_cpcllo_m,1,29
29593,13076,pep_msh_pep_m,1,35
29594,13076,spicy_ital_l,1,66
29595,13077,hawaiian_m,1,26
29596,13077,thai_ckn_l,1,18
29597,13078,hawaiian_l,1,27
29598,13078,spin_pesto_m,1,89
29599,13079,bbq_ckn_l,1,3
29600,13079,four_cheese_l,1,75
29601,13079,prsc_argla_m,1,56
29602,13079,soppressata_m,1,62
29603,13080,mexicana_l,1,87
29604,13080,pepperoni_l,1,39
29605,13081,prsc_argla_l,1,57
29606,13082,bbq_ckn_s,1,1
29607,13082,calabrese_m,1,47
29608,13083,cali_ckn_l,1,6
29609,13083,napolitana_l,1,33
29610,13084,big_meat_s,1,19
29611,13084,pep_msh_pep_s,1,34
29612,13084,prsc_argla_m,1,56
29613,13084,sicilian_s,1,58
29614,13085,bbq_ckn_l,1,3
29615,13085,pep_msh_pep_s,1,34
29616,13086,ital_cpcllo_s,1,28
29617,13086,napolitana_l,1,33
29618,13087,ital_supr_m,1,50
29619,13088,mexicana_m,1,86
29620,13089,cali_ckn_m,1,5
29621,13090,pepperoni_m,1,38
29622,13091,cali_ckn_m,1,5
29623,13091,thai_ckn_s,1,16
29624,13092,soppressata_m,1,62
29625,13092,the_greek_l,1,42
29626,13093,pep_msh_pep_s,1,34
29627,13094,classic_dlx_m,1,23
29628,13095,classic_dlx_m,1,23
29629,13096,bbq_ckn_m,1,2
29630,13096,calabrese_m,1,47
29631,13096,cali_ckn_l,2,6
29632,13096,ckn_pesto_s,1,10
29633,13096,five_cheese_l,1,72
29634,13096,pepperoni_m,1,38
29635,13096,pepperoni_s,1,37
29636,13097,pepperoni_m,1,38
29637,13097,prsc_argla_m,1,56
29638,13097,thai_ckn_l,1,18
29639,13097,thai_ckn_m,1,17
29640,13098,cali_ckn_s,1,4
29641,13099,big_meat_s,2,19
29642,13099,calabrese_m,2,47
29643,13099,ckn_pesto_m,1,11
29644,13099,hawaiian_m,1,26
29645,13099,ital_supr_l,1,51
29646,13099,napolitana_m,1,32
29647,13099,pep_msh_pep_m,1,35
29648,13099,pepperoni_m,1,38
29649,13099,prsc_argla_s,1,55
29650,13099,sicilian_m,1,59
29651,13099,spicy_ital_m,1,65
29652,13099,spinach_fet_s,1,91
29653,13100,big_meat_s,3,19
29654,13100,hawaiian_m,1,26
29655,13101,ckn_alfredo_m,1,8
29656,13101,five_cheese_l,1,72
29657,13101,hawaiian_s,1,25
29658,13101,mexicana_l,1,87
29659,13102,peppr_salami_l,1,54
29660,13103,southw_ckn_m,1,14
29661,13103,spinach_fet_m,1,92
29662,13103,spinach_supr_s,1,67
29663,13103,veggie_veg_l,1,96
29664,13104,ital_veggie_l,1,81
29665,13105,cali_ckn_m,1,5
29666,13106,big_meat_s,1,19
29667,13106,five_cheese_l,1,72
29668,13106,southw_ckn_l,1,15
29669,13107,ckn_pesto_m,1,11
29670,13108,big_meat_s,1,19
29671,13108,ital_veggie_s,1,79
29672,13109,hawaiian_l,1,27
29673,13109,prsc_argla_m,1,56
29674,13109,spicy_ital_l,1,66
29675,13110,cali_ckn_m,1,5
29676,13111,pepperoni_l,1,39
29677,13111,sicilian_l,1,60
29678,13112,calabrese_m,1,47
29679,13113,cali_ckn_s,1,4
29680,13113,five_cheese_l,1,72
29681,13113,pepperoni_l,1,39
29682,13113,spicy_ital_l,1,66
29683,13114,mediterraneo_s,1,82
29684,13114,peppr_salami_m,1,53
29685,13115,pepperoni_m,1,38
29686,13115,veggie_veg_m,1,95
29687,13116,cali_ckn_s,1,4
29688,13116,southw_ckn_l,1,15
29689,13117,napolitana_m,1,32
29690,13117,pepperoni_l,1,39
29691,13118,pep_msh_pep_m,1,35
29692,13119,mexicana_l,1,87
29693,13119,spicy_ital_l,1,66
29694,13120,bbq_ckn_m,1,2
29695,13120,napolitana_m,1,32
29696,13121,cali_ckn_l,1,6
29697,13121,five_cheese_l,1,72
29698,13121,napolitana_m,1,32
29699,13121,spicy_ital_l,1,66
29700,13122,hawaiian_m,1,26
29701,13122,mexicana_m,1,86
29702,13122,pepperoni_s,1,37
29703,13122,southw_ckn_l,1,15
29704,13123,peppr_salami_l,1,54
29705,13123,southw_ckn_l,1,15
29706,13123,southw_ckn_m,1,14
29707,13123,veggie_veg_l,1,96
29708,13124,cali_ckn_l,1,6
29709,13125,green_garden_m,1,77
29710,13125,ital_supr_m,1,50
29711,13126,soppressata_l,1,63
29712,13127,classic_dlx_s,1,22
29713,13127,hawaiian_s,1,25
29714,13128,brie_carre_s,1,45
29715,13128,five_cheese_l,1,72
29716,13129,ital_cpcllo_m,1,29
29717,13129,spinach_supr_m,1,68
29718,13130,pepperoni_m,1,38
29719,13131,prsc_argla_l,1,57
29720,13131,sicilian_s,1,58
29721,13131,southw_ckn_s,1,13
29722,13132,bbq_ckn_l,1,3
29723,13132,ital_supr_m,1,50
29724,13133,southw_ckn_l,1,15
29725,13134,big_meat_s,1,19
29726,13134,ckn_pesto_l,1,12
29727,13134,mediterraneo_s,1,82
29728,13134,prsc_argla_m,1,56
29729,13135,five_cheese_l,1,72
29730,13135,ital_supr_l,1,51
29731,13135,spinach_supr_s,1,67
29732,13136,bbq_ckn_l,1,3
29733,13136,five_cheese_l,1,72
29734,13137,five_cheese_l,1,72
29735,13137,mediterraneo_l,1,84
29736,13137,pepperoni_m,2,38
29737,13138,mediterraneo_s,1,82
29738,13139,four_cheese_m,1,74
29739,13139,thai_ckn_l,1,18
29740,13140,spinach_fet_s,1,91
29741,13141,ckn_pesto_m,1,11
29742,13141,five_cheese_l,1,72
29743,13142,calabrese_m,1,47
29744,13142,spicy_ital_s,1,64
29745,13142,thai_ckn_s,1,16
29746,13142,the_greek_l,1,42
29747,13143,classic_dlx_m,1,23
29748,13143,mexicana_m,1,86
29749,13143,napolitana_m,1,32
29750,13144,pep_msh_pep_s,1,34
29751,13144,the_greek_xl,1,43
29752,13145,bbq_ckn_l,1,3
29753,13145,veggie_veg_l,1,96
29754,13146,hawaiian_s,1,25
29755,13146,pep_msh_pep_m,1,35
29756,13146,pepperoni_m,1,38
29757,13146,veggie_veg_l,1,96
29758,13147,sicilian_m,1,59
29759,13148,napolitana_l,1,33
29760,13149,calabrese_m,1,47
29761,13149,cali_ckn_l,1,6
29762,13149,prsc_argla_m,1,56
29763,13150,the_greek_xl,1,43
29764,13151,big_meat_s,1,19
29765,13151,cali_ckn_m,1,5
29766,13151,ital_cpcllo_m,1,29
29767,13151,ital_supr_m,1,50
29768,13152,cali_ckn_s,1,4
29769,13152,thai_ckn_l,1,18
29770,13153,bbq_ckn_l,1,3
29771,13153,classic_dlx_m,1,23
29772,13153,classic_dlx_s,1,22
29773,13153,spicy_ital_s,1,64
29774,13154,peppr_salami_s,1,52
29775,13154,sicilian_m,1,59
29776,13155,ital_supr_m,1,50
29777,13155,pep_msh_pep_s,1,34
29778,13155,southw_ckn_l,1,15
29779,13155,spin_pesto_m,1,89
29780,13156,big_meat_s,1,19
29781,13156,calabrese_m,1,47
29782,13156,ckn_pesto_s,2,10
29783,13156,classic_dlx_l,1,24
29784,13156,five_cheese_l,1,72
29785,13156,hawaiian_l,1,27
29786,13156,napolitana_m,1,32
29787,13156,prsc_argla_l,2,57
29788,13156,sicilian_l,1,60
29789,13156,southw_ckn_l,1,15
29790,13156,spicy_ital_l,1,66
29791,13156,spin_pesto_s,1,88
29792,13157,cali_ckn_s,1,4
29793,13157,ckn_alfredo_l,1,9
29794,13157,ckn_pesto_l,1,12
29795,13157,five_cheese_l,1,72
29796,13158,ckn_alfredo_l,1,9
29797,13158,ckn_alfredo_m,1,8
29798,13158,hawaiian_l,1,27
29799,13158,ital_supr_m,1,50
29800,13158,pepperoni_l,1,39
29801,13158,spinach_supr_s,1,67
29802,13158,veggie_veg_m,1,95
29803,13159,spinach_supr_s,1,67
29804,13160,ckn_alfredo_m,1,8
29805,13161,ckn_pesto_m,1,11
29806,13161,southw_ckn_s,1,13
29807,13162,spicy_ital_m,1,65
29808,13163,napolitana_s,1,31
29809,13164,napolitana_s,1,31
29810,13165,the_greek_xl,1,43
29811,13166,spicy_ital_s,1,64
29812,13167,thai_ckn_l,1,18
29813,13168,cali_ckn_s,1,4
29814,13169,ckn_alfredo_m,1,8
29815,13169,ital_cpcllo_s,1,28
29816,13170,napolitana_s,1,31
29817,13170,sicilian_l,1,60
29818,13170,spicy_ital_l,1,66
29819,13171,hawaiian_l,1,27
29820,13171,mexicana_l,1,87
29821,13171,veggie_veg_m,1,95
29822,13172,bbq_ckn_l,1,3
29823,13172,ital_cpcllo_l,1,30
29824,13172,southw_ckn_l,1,15
29825,13172,spin_pesto_l,1,90
29826,13173,hawaiian_l,1,27
29827,13174,big_meat_s,1,19
29828,13174,cali_ckn_l,1,6
29829,13174,classic_dlx_s,1,22
29830,13174,ital_veggie_m,1,80
29831,13175,mexicana_m,1,86
29832,13175,pepperoni_l,1,39
29833,13175,veggie_veg_m,1,95
29834,13176,big_meat_s,1,19
29835,13176,mediterraneo_l,1,84
29836,13176,pepperoni_m,1,38
29837,13177,cali_ckn_s,1,4
29838,13178,classic_dlx_l,1,24
29839,13178,ital_supr_s,1,49
29840,13178,southw_ckn_s,1,13
29841,13179,cali_ckn_l,1,6
29842,13179,ital_supr_m,1,50
29843,13179,pepperoni_s,1,37
29844,13179,sicilian_s,1,58
29845,13180,cali_ckn_m,1,5
29846,13180,pepperoni_s,1,37
29847,13180,sicilian_s,1,58
29848,13181,bbq_ckn_m,1,2
29849,13181,classic_dlx_l,1,24
29850,13181,spicy_ital_s,1,64
29851,13182,sicilian_m,1,59
29852,13182,the_greek_xl,1,43
29853,13183,bbq_ckn_m,1,2
29854,13183,cali_ckn_l,1,6
29855,13183,four_cheese_l,1,75
29856,13183,pepperoni_l,1,39
29857,13184,mediterraneo_s,1,82
29858,13185,ckn_alfredo_m,1,8
29859,13185,thai_ckn_s,1,16
29860,13186,green_garden_m,1,77
29861,13186,prsc_argla_m,1,56
29862,13187,ital_supr_l,1,51
29863,13188,hawaiian_s,1,25
29864,13188,peppr_salami_l,1,54
29865,13189,spin_pesto_m,1,89
29866,13190,big_meat_s,1,19
29867,13190,five_cheese_l,1,72
29868,13190,spinach_supr_s,1,67
29869,13191,pep_msh_pep_s,1,34
29870,13192,classic_dlx_m,1,23
29871,13192,hawaiian_s,1,25
29872,13192,sicilian_l,1,60
29873,13192,sicilian_s,1,58
29874,13193,classic_dlx_m,1,23
29875,13193,spicy_ital_s,1,64
29876,13193,spinach_supr_s,1,67
29877,13193,thai_ckn_m,1,17
29878,13194,prsc_argla_m,1,56
29879,13194,spin_pesto_s,1,88
29880,13195,cali_ckn_m,1,5
29881,13195,ital_cpcllo_l,1,30
29882,13195,pep_msh_pep_l,1,36
29883,13196,spinach_fet_s,1,91
29884,13197,prsc_argla_l,1,57
29885,13197,the_greek_l,1,42
29886,13198,classic_dlx_l,1,24
29887,13198,spin_pesto_m,1,89
29888,13199,cali_ckn_s,1,4
29889,13199,napolitana_m,1,32
29890,13200,four_cheese_m,1,74
29891,13201,peppr_salami_l,1,54
29892,13201,peppr_salami_s,1,52
29893,13202,ckn_alfredo_l,1,9
29894,13202,southw_ckn_s,1,13
29895,13203,four_cheese_l,1,75
29896,13203,thai_ckn_m,1,17
29897,13204,cali_ckn_l,1,6
29898,13204,ital_cpcllo_l,1,30
29899,13205,big_meat_s,1,19
29900,13205,five_cheese_l,1,72
29901,13205,hawaiian_s,1,25
29902,13206,spinach_fet_s,1,91
29903,13207,ckn_pesto_l,1,12
29904,13207,mexicana_m,1,86
29905,13208,spin_pesto_m,1,89
29906,13209,cali_ckn_l,1,6
29907,13209,ital_veggie_s,1,79
29908,13209,southw_ckn_m,1,14
29909,13210,classic_dlx_s,1,22
29910,13211,mexicana_m,1,86
29911,13211,sicilian_l,1,60
29912,13211,soppressata_l,1,63
29913,13212,five_cheese_l,1,72
29914,13212,hawaiian_l,1,27
29915,13213,pep_msh_pep_s,1,34
29916,13214,classic_dlx_l,1,24
29917,13214,spin_pesto_l,1,90
29918,13215,big_meat_s,1,19
29919,13215,napolitana_l,1,33
29920,13215,spinach_fet_s,1,91
29921,13216,sicilian_m,1,59
29922,13216,spinach_supr_l,1,69
29923,13217,cali_ckn_m,1,5
29924,13217,ital_supr_l,1,51
29925,13218,peppr_salami_l,1,54
29926,13219,hawaiian_l,1,27
29927,13219,pep_msh_pep_s,1,34
29928,13220,hawaiian_s,1,25
29929,13220,ital_supr_m,1,50
29930,13220,pep_msh_pep_s,1,34
29931,13220,spinach_supr_m,1,68
29932,13221,bbq_ckn_s,1,1
29933,13221,hawaiian_s,1,25
29934,13221,mexicana_l,1,87
29935,13222,ital_supr_m,1,50
29936,13222,spinach_fet_l,1,93
29937,13223,bbq_ckn_s,1,1
29938,13223,classic_dlx_m,1,23
29939,13223,pep_msh_pep_l,1,36
29940,13223,prsc_argla_s,1,55
29941,13224,bbq_ckn_m,1,2
29942,13224,napolitana_s,1,31
29943,13224,spicy_ital_s,1,64
29944,13225,bbq_ckn_m,1,2
29945,13225,four_cheese_m,1,74
29946,13226,sicilian_m,1,59
29947,13226,veggie_veg_l,1,96
29948,13227,classic_dlx_m,1,23
29949,13227,prsc_argla_l,1,57
29950,13228,big_meat_s,1,19
29951,13228,classic_dlx_m,1,23
29952,13228,hawaiian_m,1,26
29953,13228,ital_cpcllo_l,1,30
29954,13228,pepperoni_l,1,39
29955,13229,green_garden_s,1,76
29956,13230,hawaiian_l,1,27
29957,13230,thai_ckn_l,1,18
29958,13231,the_greek_xl,1,43
29959,13232,napolitana_s,1,31
29960,13233,classic_dlx_s,1,22
29961,13234,ital_supr_l,1,51
29962,13234,ital_supr_s,1,49
29963,13234,soppressata_s,1,61
29964,13235,bbq_ckn_s,1,1
29965,13235,calabrese_m,1,47
29966,13235,cali_ckn_l,1,6
29967,13235,cali_ckn_m,1,5
29968,13235,four_cheese_l,1,75
29969,13235,ital_cpcllo_s,1,28
29970,13235,ital_veggie_m,1,80
29971,13235,pep_msh_pep_s,1,34
29972,13235,sicilian_s,1,58
29973,13235,southw_ckn_m,1,14
29974,13235,spinach_supr_s,1,67
29975,13235,thai_ckn_l,1,18
29976,13236,bbq_ckn_s,1,1
29977,13236,cali_ckn_l,1,6
29978,13237,ital_cpcllo_m,1,29
29979,13238,spin_pesto_s,1,88
29980,13239,ital_veggie_s,1,79
29981,13240,calabrese_m,1,47
29982,13240,ckn_alfredo_m,1,8
29983,13240,pepperoni_s,1,37
29984,13240,southw_ckn_s,1,13
29985,13241,four_cheese_l,1,75
29986,13241,green_garden_s,1,76
29987,13241,pepperoni_m,1,38
29988,13241,peppr_salami_l,1,54
29989,13242,hawaiian_m,1,26
29990,13242,peppr_salami_s,1,52
29991,13243,bbq_ckn_s,1,1
29992,13243,spinach_fet_s,1,91
29993,13244,spicy_ital_m,1,65
29994,13245,brie_carre_s,1,45
29995,13245,cali_ckn_l,1,6
29996,13245,classic_dlx_l,1,24
29997,13246,spinach_supr_s,1,67
29998,13247,cali_ckn_l,1,6
29999,13247,four_cheese_l,1,75
30000,13248,big_meat_s,1,19
30001,13248,ital_cpcllo_m,1,29
30002,13249,ital_supr_m,1,50
30003,13250,five_cheese_l,1,72
30004,13250,peppr_salami_l,1,54
30005,13251,classic_dlx_l,1,24
30006,13251,ital_cpcllo_l,1,30
30007,13251,ital_veggie_l,1,81
30008,13251,southw_ckn_m,1,14
30009,13252,pepperoni_m,1,38
30010,13253,thai_ckn_l,1,18
30011,13254,pepperoni_m,1,38
30012,13254,spicy_ital_l,1,66
30013,13255,green_garden_m,1,77
30014,13255,mediterraneo_m,1,83
30015,13255,pep_msh_pep_s,1,34
30016,13256,green_garden_m,1,77
30017,13256,ital_supr_m,1,50
30018,13257,prsc_argla_m,1,56
30019,13258,calabrese_l,1,48
30020,13258,pepperoni_l,1,39
30021,13259,veggie_veg_m,1,95
30022,13260,pep_msh_pep_s,1,34
30023,13260,peppr_salami_m,1,53
30024,13261,green_garden_m,1,77
30025,13261,mediterraneo_l,1,84
30026,13262,calabrese_m,2,47
30027,13262,five_cheese_l,1,72
30028,13262,veggie_veg_m,1,95
30029,13263,sicilian_m,1,59
30030,13264,brie_carre_s,1,45
30031,13264,five_cheese_l,1,72
30032,13264,prsc_argla_m,1,56
30033,13265,napolitana_s,1,31
30034,13265,prsc_argla_s,1,55
30035,13265,southw_ckn_l,1,15
30036,13266,pepperoni_s,1,37
30037,13267,pepperoni_m,1,38
30038,13268,green_garden_s,1,76
30039,13268,ital_supr_m,1,50
30040,13268,pepperoni_s,1,37
30041,13268,prsc_argla_s,1,55
30042,13269,classic_dlx_s,1,22
30043,13269,ital_cpcllo_m,1,29
30044,13269,peppr_salami_m,1,53
30045,13269,prsc_argla_s,1,55
30046,13270,bbq_ckn_m,1,2
30047,13270,ital_veggie_m,1,80
30048,13270,spicy_ital_l,1,66
30049,13270,thai_ckn_l,1,18
30050,13271,ckn_alfredo_m,1,8
30051,13271,four_cheese_m,1,74
30052,13271,green_garden_s,1,76
30053,13271,prsc_argla_s,1,55
30054,13272,big_meat_s,2,19
30055,13273,big_meat_s,1,19
30056,13273,thai_ckn_l,1,18
30057,13274,classic_dlx_m,1,23
30058,13275,ital_supr_m,1,50
30059,13275,napolitana_m,1,32
30060,13276,pepperoni_m,1,38
30061,13277,hawaiian_l,1,27
30062,13277,soppressata_s,1,61
30063,13278,calabrese_l,1,48
30064,13278,cali_ckn_l,1,6
30065,13279,pepperoni_l,1,39
30066,13280,mediterraneo_l,1,84
30067,13281,ital_supr_l,1,51
30068,13282,cali_ckn_l,1,6
30069,13283,mediterraneo_s,1,82
30070,13284,five_cheese_l,1,72
30071,13284,green_garden_s,1,76
30072,13284,spin_pesto_m,1,89
30073,13285,pep_msh_pep_l,1,36
30074,13286,green_garden_m,1,77
30075,13286,sicilian_l,1,60
30076,13287,ital_cpcllo_l,1,30
30077,13287,pep_msh_pep_s,1,34
30078,13287,peppr_salami_s,1,52
30079,13287,the_greek_m,1,41
30080,13288,southw_ckn_l,1,15
30081,13289,cali_ckn_l,1,6
30082,13289,four_cheese_l,1,75
30083,13290,spin_pesto_l,1,90
30084,13291,ckn_alfredo_m,1,8
30085,13291,thai_ckn_s,1,16
